title,source,permission,author,description,date,medium,dimensions,institution,department,notes,accession number
"Verso_Danbury Bank (Connecticut)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365766/urn-3:HBS.Baker.AC:1141870/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365766_urn-3:HBS.Baker.AC:1141870 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365766_urn-3:HBS.Baker.AC:1141870","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter & Co., producer ; Danbury Bank, associated name","Printed on off-white paper in black ink. Bill marked as counterfeit by Suffolk Bank. Images include a seated female with grain and sickle, a dog guarding a safe, a beehive, and two women in a garden. Verso: blank except for handwritten note and stencil marking bill as counterfeit.","1854","ink on paper","7.5 x 18.1 cm.","Q49126","Q42377658","citation: Danbury Bank (Connecticut), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-61/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365766_urn-3:HBS.Baker.AC:1141870"
"Recto_Merchants Bank (Connecticut)_1 dollar_1855","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365768/urn-3:HBS.Baker.AC:1141871/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365768_urn-3:HBS.Baker.AC:1141871 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365768_urn-3:HBS.Baker.AC:1141871","Rights Statements in evaluation, waiting for OGC. No permission granted.","Doty & Bergen, producer ; Merchants Bank (Boston, Massachusetts), associated name","Printed on off-white paper in black ink. Images include a portrait of a man; Mercury with winged cap; man on a horse herding steer; two Native American males, one in a canoe and the other standing with bow and arrows. Verso: blank except for handwritten note.","1855","ink on paper","7.7 x 17.5 cm.","Q49126","Q42377658","citation: Merchants Bank (Connecticut), 1 dollar, 1855, 1855. Baker Library, Harvard Business School, Historical Collections, 2-61/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365768_urn-3:HBS.Baker.AC:1141871"
"Verso_Merchants Bank (Connecticut)_1 dollar_1855","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365768/urn-3:HBS.Baker.AC:1141872/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365768_urn-3:HBS.Baker.AC:1141872 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365768_urn-3:HBS.Baker.AC:1141872","Rights Statements in evaluation, waiting for OGC. No permission granted.","Doty & Bergen, producer ; Merchants Bank (Boston, Massachusetts), associated name","Printed on off-white paper in black ink. Images include a portrait of a man; Mercury with winged cap; man on a horse herding steer; two Native American males, one in a canoe and the other standing with bow and arrows. Verso: blank except for handwritten note.","1855","ink on paper","7.7 x 17.5 cm.","Q49126","Q42377658","citation: Merchants Bank (Connecticut), 1 dollar, 1855, 1855. Baker Library, Harvard Business School, Historical Collections, 2-61/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365768_urn-3:HBS.Baker.AC:1141872"
"Recto_City Bank of New Haven (Connecticut)_1 dollar_1855","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365772/urn-3:HBS.Baker.AC:1141873/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365772_urn-3:HBS.Baker.AC:1141873 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365772_urn-3:HBS.Baker.AC:1141873","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter, Casilear & Co., producer ; City Bank of New Haven, associated name","Printed on white paper in black ink. Bill has eleven small holes punched through the signatures. Images include two portrait medallions, one of a man and the other of a woman; and a city park among churches and trees.  Verso: blank.","1855","ink on paper","7.4 x 18.1 cm.","Q49126","Q42377658","citation: City Bank of New Haven (Connecticut), 1 dollar, 1855, 1855. Baker Library, Harvard Business School, Historical Collections, 2-61/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365772_urn-3:HBS.Baker.AC:1141873"
"Verso_City Bank of New Haven (Connecticut)_1 dollar_1855","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365772/urn-3:HBS.Baker.AC:1141874/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365772_urn-3:HBS.Baker.AC:1141874 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365772_urn-3:HBS.Baker.AC:1141874","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter, Casilear & Co., producer ; City Bank of New Haven, associated name","Printed on white paper in black ink. Bill has eleven small holes punched through the signatures. Images include two portrait medallions, one of a man and the other of a woman; and a city park among churches and trees.  Verso: blank.","1855","ink on paper","7.4 x 18.1 cm.","Q49126","Q42377658","citation: City Bank of New Haven (Connecticut), 1 dollar, 1855, 1855. Baker Library, Harvard Business School, Historical Collections, 2-61/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365772_urn-3:HBS.Baker.AC:1141874"
"Recto_Bank of Milford (Delaware)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365776/urn-3:HBS.Baker.AC:1141875/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365776_urn-3:HBS.Baker.AC:1141875 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365776_urn-3:HBS.Baker.AC:1141875","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Images include Liberty feeding an eagle from a goblet, a Native American male with tipis, a sailor with telescope, a shield with grain and a bull, and a shipbuilding scene. Verso: blank except for handwritten notation.","1854","ink on paper","7.5 x 18 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365776_urn-3:HBS.Baker.AC:1141875"
"Verso_Bank of Milford (Delaware)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365776/urn-3:HBS.Baker.AC:1141876/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365776_urn-3:HBS.Baker.AC:1141876 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365776_urn-3:HBS.Baker.AC:1141876","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Images include Liberty feeding an eagle from a goblet, a Native American male with tipis, a sailor with telescope, a shield with grain and a bull, and a shipbuilding scene. Verso: blank except for handwritten notation.","1854","ink on paper","7.5 x 18 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365776_urn-3:HBS.Baker.AC:1141876"
"Recto_Bank of Milford (Delaware)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365784/urn-3:HBS.Baker.AC:1141877/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365784_urn-3:HBS.Baker.AC:1141877 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365784_urn-3:HBS.Baker.AC:1141877","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Images include Liberty feeding an eagle from a goblet, a Native American male with tipis, a sailor with telescope, a shield with grain and a bull, and a shipbuilding scene. Verso: blank.","1854","ink on paper","7.4 x 17.9 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365784_urn-3:HBS.Baker.AC:1141877"
"Verso_Bank of Milford (Delaware)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365784/urn-3:HBS.Baker.AC:1141878/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365784_urn-3:HBS.Baker.AC:1141878 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365784_urn-3:HBS.Baker.AC:1141878","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Images include Liberty feeding an eagle from a goblet, a Native American male with tipis, a sailor with telescope, a shield with grain and a bull, and a shipbuilding scene. Verso: blank.","1854","ink on paper","7.4 x 17.9 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365784_urn-3:HBS.Baker.AC:1141878"
"Recto_Bank of Milford (Delaware)_2 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365786/urn-3:HBS.Baker.AC:1141879/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365786_urn-3:HBS.Baker.AC:1141879 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365786_urn-3:HBS.Baker.AC:1141879","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Images include an arm holding a hammer to an anvil; gears; Liberty, Justice and a third female figure; and Liberty sitting on the numeral ""2"". Verso: blank.","1854","ink on paper","7.5 x 18.1 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 2 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365786_urn-3:HBS.Baker.AC:1141879"
"Verso_Bank of Milford (Delaware)_2 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365786/urn-3:HBS.Baker.AC:1141880/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365786_urn-3:HBS.Baker.AC:1141880 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365786_urn-3:HBS.Baker.AC:1141880","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Images include an arm holding a hammer to an anvil; gears; Liberty, Justice and a third female figure; and Liberty sitting on the numeral ""2"". Verso: blank.","1854","ink on paper","7.5 x 18.1 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 2 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365786_urn-3:HBS.Baker.AC:1141880"
"Recto_Bank of Milford (Delaware)_2 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365792/urn-3:HBS.Baker.AC:1141881/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365792_urn-3:HBS.Baker.AC:1141881 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365792_urn-3:HBS.Baker.AC:1141881","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Top right corner is missing. Images include an arm holding a hammer to an anvil; gears; Liberty, Justice, and a third female figure; and Liberty sitting on the numeral ""2"". Verso: blank except for handwritten note.","1854","ink on paper","7.8 x 18 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 2 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365792_urn-3:HBS.Baker.AC:1141881"
"Verso_Bank of Milford (Delaware)_2 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365792/urn-3:HBS.Baker.AC:1141882/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365792_urn-3:HBS.Baker.AC:1141882 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365792_urn-3:HBS.Baker.AC:1141882","Rights Statements in evaluation, waiting for OGC. No permission granted.","Danforth, Bald & Co., producer ; Bank of Milford (Delaware), associated name","Printed on off-white paper in black and red ink. Top right corner is missing. Images include an arm holding a hammer to an anvil; gears; Liberty, Justice, and a third female figure; and Liberty sitting on the numeral ""2"". Verso: blank except for handwritten note.","1854","ink on paper","7.8 x 18 cm.","Q49126","Q42377658","citation: Bank of Milford (Delaware), 2 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-62/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365792_urn-3:HBS.Baker.AC:1141882"
